Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu Brand,HDD,SSD,GpuBrand,os
HP,Notebook,8,1.86,344.61504,0,0,141.21199808219862,Intel Core i3,0,256,Intel,Windows
Dell,Notebook,8,1.6,720.3733056,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
HP,Workstation,16,3.0,2806.15104,0,1,127.33567457123111,Other Intel Processor,0,256,Nvidia,Windows
Lenovo,Netbook,4,1.4,303.696,1,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
HP,Notebook,8,1.84,1214.784,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,2.45,370.18944,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Linux/ChromeOS/Others
Lenovo,Ultrabook,4,1.7,700.73856,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
Asus,Notebook,4,2.37,543.392064,0,0,100.45466986113651,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.3,766.59264,1,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.2,702.65664,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Workstation,8,2.59,998.04096,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,16,4.42,1834.317446,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,4,2.1,382.97664,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.5,670.04928,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,16,1.18,1188.57024,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Google,Ultrabook,8,1.1,996.76224,1,0,234.50740003017813,Intel Core i5,0,256,Intel,Linux/ChromeOS/Others
Asus,Ultrabook,8,1.2,721.83744,0,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.65,542.81664,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
Acer,Notebook,4,1.6,418.7808,0,0,117.82653006268643,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.8,300.7165824,0,0,90.58340172449303,Other Intel Processor,1000,0,Nvidia,Windows
Dell,Gaming,16,2.72,702.65664,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
Samsung,Ultrabook,8,1.31,1022.33664,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.1,190.52928,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Linux/ChromeOS/Others
Dell,Notebook,16,2.3,755.2567872,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Samsung,2 in 1 Convertible,16,1.71,1150.20864,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
Toshiba,Notebook,4,1.75,652.1472,0,1,111.93520355955211,Intel Core i5,0,128,Intel,Windows
Dell,Gaming,8,2.62,702.65664,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Ultrabook,4,1.26,795.36384,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,12,2.3,536.42304,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,1515.2832,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,4,1.8,406.63296,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,16,1.95,1853.50464,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,8,2.0,372.043584,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows
Dell,Gaming,32,4.42,2294.535168,0,1,127.33567457123111,Intel Core i7,1000,1000,Nvidia,Windows
Asus,Gaming,16,4.3,1502.496,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Ultrabook,16,1.47,1127.83104,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,8,2.2,210.34944,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Linux/ChromeOS/Others
Lenovo,Ultrabook,16,1.7,1469.88864,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,16,1.6,1209.02976,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
MSI,Gaming,8,2.2,696.26304,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Gaming,4,2.4,638.72064,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Acer,Gaming,16,4.2,1469.88864,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,8,2.62,629.7696,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,8,2.24,856.10304,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.22,129.726144,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,1259.5392,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,8,2.08,613.14624,1,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Apple,Ultrabook,8,0.92,744.8544,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Lenovo,2 in 1 Convertible,8,1.42,1489.7088,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,1.63,191.16864,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,8,1.95,517.8816,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.38,862.49664,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.0,472.48704,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Windows
HP,Workstation,8,3.14,1320.214464,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.37,702.65664,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,8,1.29,958.40064,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,2.06,1118.24064,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
Dell,Netbook,4,1.63,475.68384,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
HP,Netbook,8,1.26,888.07104,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,2.1,498.7008,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,2.04,402.15744,0,0,100.45466986113651,AMD Processor,2000,0,AMD,Windows
Dell,Gaming,16,2.62,1073.48544,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,4,2.4,389.37024,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Gaming,12,3.74,1118.24064,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
MSI,Gaming,16,2.9,1544.0544,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
Samsung,Ultrabook,8,0.81,958.40064,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,1.98,614.42496,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,504.9729216,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,8,1.32,1188.57024,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Razer,Ultrabook,16,1.29,1150.20864,1,1,352.4651472131677,Intel Core i7,0,512,Intel,Windows
HP,Netbook,4,1.23,246.1536,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Dell,Gaming,16,4.36,1601.609587,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,1.76,482.7168,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,313.222464,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Toshiba,Ultrabook,4,1.25,696.9024,0,0,111.93520355955211,Intel Core i5,0,128,Intel,Windows
Lenovo,Ultrabook,8,1.13,1597.76064,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,766.59264,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Ultrabook,8,1.13,1198.8,0,1,157.3505121487356,Intel Core i5,0,0,Intel,Windows
Toshiba,Notebook,4,1.75,319.04064,0,0,111.93520355955211,Other Intel Processor,0,128,Intel,Windows
Asus,2 in 1 Convertible,8,1.1,868.25088,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,1.76,374.0256,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
Acer,Netbook,4,1.35,226.9728,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Acer,Notebook,8,1.5,395.76384,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,32,3.49,3515.84064,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,16,1.1,1342.01664,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.1,331.82784,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Linux/ChromeOS/Others
Lenovo,Notebook,8,1.7,758.28096,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,1.32,1054.944,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,3.21,1773.987437,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Asus,Gaming,16,2.9,1546.61184,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,4,2.0,427.73184,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,4,1.5,207.792,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Asus,Notebook,8,2.3,377.2224,0,0,141.21199808219862,Intel Core i5,128,0,Intel,Windows
Asus,Gaming,16,2.73,1150.20864,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
Dell,Gaming,32,4.42,1964.68295,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
HP,Notebook,8,2.63,581.8176,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,2.18,456.4966464,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,8,1.54,1195.6032,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,4,2.18,472.48704,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,2 in 1 Convertible,4,1.4,393.2064,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Asus,Ultrabook,8,1.45,655.98336,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,Windows
HP,2 in 1 Convertible,8,1.28,1455.82272,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,938.58048,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,1.86,191.16864,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Linux/ChromeOS/Others
Asus,Gaming,16,2.1,1214.14464,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.83,553.0464,0,0,127.33567457123111,Intel Core i7,1000,0,AMD,Linux/ChromeOS/Others
Lenovo,Ultrabook,8,1.96,1216.70208,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,2.3,503.17632,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.9,604.1952,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,2.0,287.07264,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
HP,2 in 1 Convertible,8,1.28,1636.12224,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,1.62,414.94464,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,4,2.2,299.85984,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Linux/ChromeOS/Others
Lenovo,Notebook,8,2.3,543.8779776,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,8,1.84,862.49664,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Toshiba,Notebook,4,1.05,821.5776,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
Lenovo,Gaming,8,2.5,650.22912,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Linux/ChromeOS/Others
Dell,Ultrabook,16,1.29,1432.1664,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,2.07,581.8176,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,700.0992,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.37,1246.752,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,8,1.56,576.70272,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,8,2.23,1136.78208,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,4,2.38,674.5248,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,306.25344,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Linux/ChromeOS/Others
Toshiba,Notebook,8,2.0,887.43168,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.44,469.9296,0,1,165.6321180513006,Intel Core i3,0,180,Intel,Windows
Samsung,Ultrabook,16,1.23,1182.17664,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.6,1080.5184,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,4,2.0,255.0982464,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Linux/ChromeOS/Others
Xiaomi,Ultrabook,8,1.28,597.8016,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,2.18,583.416,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,4,2.04,536.42304,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.28,1086.912,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,2.3,437.833728,1,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,4,1.65,222.49728,0,0,111.1413368676404,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,8,2.2,427.73184,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.2,235.92384,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
HP,2 in 1 Convertible,4,1.28,1150.20864,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,291.356352,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Linux/ChromeOS/Others
Asus,Gaming,12,2.2,875.859264,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
Acer,Netbook,4,1.25,189.88992,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Lenovo,Notebook,4,2.8,242.31744,0,0,106.11306214269258,AMD Processor,500,0,AMD,Windows
HP,Notebook,4,1.95,808.7904,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,2 in 1 Convertible,16,1.42,894.46464,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Samsung,Ultrabook,8,1.17,1086.27264,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.32,1150.20864,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.43,1693.66464,0,1,254.67134914246222,Intel Core i7,2000,512,Nvidia,Windows
Toshiba,Notebook,8,1.05,943.056,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,8,2.62,593.96544,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Linux/ChromeOS/Others
HP,Notebook,8,2.04,575.424,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,2.18,392.56704,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,8,1.9,597.8016,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,8,1.24,1287.095616,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,32,3.58,817.74144,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,1054.30464,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.13,1310.04864,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,8,1.95,1255.057286,0,1,141.21199808219862,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,16,1.08,1342.01664,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
HP,Netbook,8,1.26,948.17088,0,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.2,229.53024,0,1,141.21199808219862,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Lenovo,Notebook,8,2.6,504.45504,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
LG,Ultrabook,8,0.98,1214.14464,1,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,1.6,770.4288,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.09,1982.016,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,6,2.2,504.45504,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,651.5014464,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,2.4,319.04064,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,4,1.44,563.27616,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
HP,Notebook,8,1.49,613.7856,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,2.7,1022.33664,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,16,2.6,862.49664,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,716.0256576,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Dell,Notebook,4,2.18,437.9552064,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
HP,Ultrabook,8,1.84,829.2435264,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,8,1.39,734.62464,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,16,2.4,1262.736,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,1.37,1166.832,1,1,165.6321180513006,Intel Core i5,0,512,Intel,Windows
Dell,Notebook,4,1.95,466.668864,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,1.36,1054.944,0,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,2.31,744.8544,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,452.7052416,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,4,1.95,734.62464,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,2.2,197.56224,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
HP,Ultrabook,4,1.26,1009.54944,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.86,184.711104,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Linux/ChromeOS/Others
Lenovo,2 in 1 Convertible,16,1.3,1150.20864,1,1,276.053530085501,Intel Core i7,0,1000,Intel,Windows
Toshiba,Notebook,4,1.47,706.4928,0,1,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,1.26,1067.09184,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,357.146496,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,8,2.2,766.59264,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,8,1.36,1047.91104,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,4.36,1763.35488,0,0,169.78089942830815,Intel Core i7,1000,512,Nvidia,Windows
HP,Gaming,8,2.75,894.46464,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
Asus,Notebook,4,2.8,338.8608,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia,Windows
Acer,Notebook,4,2.23,395.76384,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,8,2.2,715.44384,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.1,830.52864,1,1,194.94753717542463,Other Intel Processor,0,256,Intel,Windows
Lenovo,Gaming,16,2.5,638.72064,0,1,141.21199808219862,AMD Processor,1000,512,AMD,Windows
Dell,Ultrabook,8,1.36,941.265792,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,2.2,437.9616,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Linux/ChromeOS/Others
Dell,Notebook,4,2.36,421.33824,0,0,106.11306214269258,Intel Core i3,1000,0,AMD,Windows
Acer,Notebook,4,1.68,223.13664,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
HP,Workstation,8,2.0,1437.92064,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia,Windows
Dell,Ultrabook,8,1.36,1134.864,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,8,1.2,933.4656,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,1.2,741.01824,0,0,176.23257360658386,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Lenovo,Ultrabook,8,1.7,952.0006464,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,4.36,2016.54144,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.24,1214.14464,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,1.45,495.504,1,0,135.0942111925629,Other Intel Processor,0,256,Intel,Windows
Dell,Ultrabook,8,1.3,810.70848,0,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Acer,2 in 1 Convertible,4,1.25,248.71104,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Linux/ChromeOS/Others
Toshiba,Notebook,8,1.2,981.4176,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.36,1125.2736,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,12,2.4,645.11424,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Toshiba,Ultrabook,8,1.1,1144.4544,1,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
HP,Notebook,8,2.04,541.21824,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,4,2.25,297.6988032,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Linux/ChromeOS/Others
Dell,Notebook,4,1.9,527.472,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.04,437.9616,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,32,4.42,2013.34464,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,6,2.4,444.3552,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,1.22,1214.14464,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,1.5,1255.050893,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,32,4.42,1790.208,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,8,1.95,754.4448,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.73,1310.624064,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,625.93344,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.7,640.63872,0,0,111.93520355955211,Intel Core i5,0,0,Intel,Windows
Asus,2 in 1 Convertible,16,2.3,1150.20864,1,0,282.42399616439724,Intel Core i7,2000,512,Nvidia,Windows
HP,Notebook,6,2.04,370.18944,0,0,100.45466986113651,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,16,2.99,1118.24064,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,12,2.19,830.52864,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,4,1.2,764.0352,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,6,2.2,351.00864,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Fujitsu,Notebook,4,2.3,414.94464,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,1.75,585.0144,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,4,2.25,382.97664,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
HP,Notebook,8,2.04,515.32416,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Lenovo,Gaming,8,2.5,760.19904,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,2.36,478.88064,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Dell,Notebook,8,1.6,715.44384,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,0.97,1219.89888,0,0,176.23257360658386,Other Intel Processor,0,512,Intel,Windows
HP,Notebook,4,2.1,319.04064,0,0,141.21199808219862,Intel Core i3,1000,128,AMD,Windows
Lenovo,Notebook,4,1.9,173.0236032,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Linux/ChromeOS/Others
Lenovo,Notebook,8,2.3,862.49664,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.68,568.39104,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,1.4,735.264,0,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
